,ID,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad,Compras,Ventas,NoGrupo
29608,29608,31/03/2023,Acreedores por prestaciones de servicios en España (euros),410,0.0,7.55,Judy Baker,0.0,0.0,400
29609,29609,31/03/2023,Transportes,624,7.55,0.0,Judy Baker,7.55,0.0,600
29610,29610,31/03/2023,"Hacienda Pública, acreedora por IVA",475,0.0,6505.93,Daniel Wagner,0.0,0.0,400
29611,29611,31/03/2023,Hacienda Pública. IVA repercutido,477,8926.1,0.0,Cristian Santos,0.0,0.0,400
29612,29612,31/03/2023,Hacienda Pública. IVA soportado,472,0.0,2420.17,Cristian Santos,0.0,0.0,400
29613,29613,31/03/2023,Servicios de profesionales independientes,623,138.08,0.0,Anthony Rodriguez,138.08,0.0,600
29614,29614,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,28.99,Anthony Rodriguez,0.0,0.0,400
29615,29615,31/03/2023,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,138.08,Anthony Rodriguez,0.0,0.0,400
29616,29616,31/03/2023,Hacienda Pública. IVA soportado,472,28.99,0.0,Anthony Rodriguez,0.0,0.0,400
29617,29617,31/03/2023,Hacienda Pública. IVA soportado,472,8.13,0.0,Shaun Meyer DDS,0.0,0.0,400
29618,29618,31/03/2023,Servicios de profesionales independientes,623,38.7,0.0,Shaun Meyer DDS,38.7,0.0,600
29619,29619,31/03/2023,Acreedores por prestaciones de servicios (euros),410,0.0,46.830000000000005,Shaun Meyer DDS,0.0,0.0,400
29620,29620,31/03/2023,Hacienda Pública. IVA soportado,472,13.26,0.0,Robert Haynes,0.0,0.0,400
29621,29621,31/03/2023,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,4.42,Robert Haynes,0.0,0.0,400
29622,29622,31/03/2023,Servicios de profesionales independientes,623,63.12,0.0,Robert Haynes,63.12,0.0,600
29623,29623,31/03/2023,Acreedores por prestaciones de servicios (euros),410,0.0,71.96,Robert Haynes,0.0,0.0,400
29624,29624,31/03/2023,Servicios de profesionales independientes,623,35.0,0.0,Kathryn Snyder,35.0,0.0,600
29625,29625,31/03/2023,Hacienda Pública. IVA soportado,472,7.35,0.0,Kathryn Snyder,0.0,0.0,400
29626,29626,31/03/2023,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,5.25,Kathryn Snyder,0.0,0.0,400
29627,29627,31/03/2023,Acreedores por prestaciones de servicios (euros),410,0.0,37.1,Kathryn Snyder,0.0,0.0,400
29628,29628,31/03/2023,Hacienda Pública. IVA soportado,472,488.05,0.0,James Ferrell,0.0,0.0,400
29629,29629,31/03/2023,Acreedores por prestaciones de servicios en España (euros),410,0.0,2463.48,James Ferrell,0.0,0.0,400
29630,29630,31/03/2023,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,348.61,James Ferrell,0.0,0.0,400
29631,29631,31/03/2023,Servicios de profesionales independientes,623,2324.04,0.0,James Ferrell,2324.04,0.0,600
29632,29632,31/03/2023,Hacienda Pública. IVA soportado,472,26.36,0.0,Michael Lewis,0.0,0.0,400
29633,29633,31/03/2023,Acreedores por prestaciones de servicios (euros),410,0.0,151.87,Michael Lewis,0.0,0.0,400
29634,29634,31/03/2023,Transportes,624,125.51,0.0,Michael Lewis,125.51,0.0,600
29635,29635,31/03/2023,Otros servicios,629,10.4,0.0,Samantha Howard,10.4,0.0,600
29636,29636,31/03/2023,Acreedores por prestaciones de servicios (euros),410,0.0,10.4,Samantha Howard,0.0,0.0,400
29637,29637,31/03/2023,Prestaciones de servicios Intracomunitarias,705,0.0,1617.0,Abigail Shaffer,0.0,1617.0,700
29638,29638,31/03/2023,Clientes (euros),430,1617.0,0.0,Abigail Shaffer,0.0,0.0,400
29639,29639,31/03/2023,Clientes (euros),430,1005.51,0.0,Connie Lawrence,0.0,0.0,400
29640,29640,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,174.51,Connie Lawrence,0.0,0.0,400
29641,29641,31/03/2023,Prestaciones de servicios en España,705,0.0,831.0,Connie Lawrence,0.0,831.0,700
29642,29642,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,972.33,Gabrielle Davis,0.0,0.0,400
29643,29643,31/03/2023,Prestaciones de servicios en España,705,0.0,71.34,Gabrielle Davis,0.0,71.34,700
29644,29644,31/03/2023,Clientes (euros),430,5602.4800000000005,0.0,Gabrielle Davis,0.0,0.0,400
29645,29645,31/03/2023,Prestaciones de servicios en España,705,0.0,3724.55,Gabrielle Davis,0.0,3724.55,700
29646,29646,31/03/2023,Prestaciones de servicios en España,705,0.0,834.26,Gabrielle Davis,0.0,834.26,700
29647,29647,31/03/2023,Prestaciones de servicios en España,705,0.0,10.48,Ryan Munoz,0.0,10.48,700
29648,29648,31/03/2023,Clientes (euros),430,1041.18,0.0,Ryan Munoz,0.0,0.0,400
29649,29649,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,180.7,Ryan Munoz,0.0,0.0,400
29650,29650,31/03/2023,Prestaciones de servicios en España,705,0.0,850.0,Ryan Munoz,0.0,850.0,700
29651,29651,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,83.4,Brittany Farmer,0.0,0.0,400
29652,29652,31/03/2023,Clientes (euros),430,480.54,0.0,Brittany Farmer,0.0,0.0,400
29653,29653,31/03/2023,Prestaciones de servicios en España,705,0.0,337.14,Brittany Farmer,0.0,337.14,700
29654,29654,31/03/2023,Prestaciones de servicios en España,705,0.0,60.0,Brittany Farmer,0.0,60.0,700
29655,29655,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,4.34,Wayne Weaver,0.0,0.0,400
29656,29656,31/03/2023,Clientes (euros),430,25.0,0.0,Wayne Weaver,0.0,0.0,400
29657,29657,31/03/2023,Prestaciones de servicios en España,705,0.0,20.66,Wayne Weaver,0.0,20.66,700
29658,29658,31/03/2023,Clientes (euros),430,145.2,0.0,Michelle Jacobs,0.0,0.0,400
29659,29659,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,25.2,Michelle Jacobs,0.0,0.0,400
29660,29660,31/03/2023,Prestaciones de servicios en España,705,0.0,120.0,Michelle Jacobs,0.0,120.0,700
29661,29661,31/03/2023,Clientes (euros),430,45.98,0.0,Fred Smith,0.0,0.0,400
29662,29662,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,7.98,Fred Smith,0.0,0.0,400
29663,29663,31/03/2023,Prestaciones de servicios en España,705,0.0,38.0,Fred Smith,0.0,38.0,700
29664,29664,31/03/2023,Clientes (euros),430,60.5,0.0,Ethan Adams,0.0,0.0,400
29665,29665,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,10.5,Ethan Adams,0.0,0.0,400
29666,29666,31/03/2023,Prestaciones de servicios en España,705,0.0,50.0,Ethan Adams,0.0,50.0,700
29667,29667,31/03/2023,BBVA,572,0.0,0.41,Tommy Walter,0.0,0.0,500
29668,29668,31/03/2023,Servicios bancarios y similares,626,0.41,0.0,Sierra Johnson,0.41,0.0,600
29669,29669,31/03/2023,BBVA,572,60.0,0.0,Mary Campbell,0.0,0.0,500
29670,29670,31/03/2023,Clientes (euros),430,0.0,60.0,Mary Campbell,0.0,0.0,400
29671,29671,31/03/2023,BBVA,572,75.0,0.0,Gregory Wallace,0.0,0.0,500
29672,29672,31/03/2023,Clientes (euros),430,0.0,75.0,Gregory Wallace,0.0,0.0,400
29673,29673,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,10.41,Mary Campbell,0.0,0.0,400
29674,29674,31/03/2023,Clientes (euros),430,60.0,0.0,Mary Campbell,0.0,0.0,400
29675,29675,31/03/2023,Ventas de mercaderías en España,700,0.0,0.0,Mary Campbell,0.0,0.0,700
29676,29676,31/03/2023,Prestaciones de servicios en España,705,0.0,49.59,Mary Campbell,0.0,49.59,700
29677,29677,31/03/2023,Prestaciones de servicios en España,705,0.0,0.0,Gregory Wallace,0.0,0.0,700
29678,29678,31/03/2023,Clientes (euros),430,75.0,0.0,Gregory Wallace,0.0,0.0,400
29679,29679,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,13.02,Gregory Wallace,0.0,0.0,400
29680,29680,31/03/2023,Prestaciones de servicios en España,705,0.0,61.98,Gregory Wallace,0.0,61.98,700
29681,29681,31/03/2023,Clientes (euros),430,45.0,0.0,Lisa Jackson,0.0,0.0,400
29682,29682,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,7.81,Lisa Jackson,0.0,0.0,400
29683,29683,31/03/2023,Prestaciones de servicios en España,705,0.0,37.19,Lisa Jackson,0.0,37.19,700
29684,29684,31/03/2023,Hacienda Pública. IVA repercutido,477,0.0,9.55,Donald Terry,0.0,0.0,400
29685,29685,31/03/2023,Clientes (euros),430,55.0,0.0,Donald Terry,0.0,0.0,400
29686,29686,31/03/2023,Ventas de mercaderías en España,700,0.0,0.0,Donald Terry,0.0,0.0,700
29687,29687,31/03/2023,Prestaciones de servicios en España,705,0.0,45.45,Donald Terry,0.0,45.45,700
29688,29688,31/03/2023,"Organismos de la Seguridad Social, acreedores",476,1363.89,0.0,Tommy Walter,0.0,0.0,400
29689,29689,31/03/2023,BBVA,572,0.0,1363.89,Tommy Walter,0.0,0.0,500
29690,29690,31/03/2023,"Organismos de la Seguridad Social, acreedores",476,0.0,125.78,Stephanie Williams,0.0,0.0,400
29691,29691,31/03/2023,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,258.38,Stephanie Williams,0.0,0.0,400
29692,29692,31/03/2023,Seguridad Social a cargo de la empresa,642,626.93,0.0,Stephanie Williams,626.93,0.0,600
29693,29693,31/03/2023,"Organismos de la Seguridad Social, acreedores",476,0.0,626.93,Stephanie Williams,0.0,0.0,400
29694,29694,31/03/2023,BBVA,572,0.0,1565.84,Stephanie Williams,0.0,0.0,500
29695,29695,31/03/2023,Sueldos y salarios,640,1950.0,0.0,Stephanie Williams,1950.0,0.0,600
29696,29696,31/03/2023,"Organismos de la Seguridad Social, acreedores",476,0.0,102.12,Edward Arroyo,0.0,0.0,400
29697,29697,31/03/2023,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,126.67,Edward Arroyo,0.0,0.0,400
29698,29698,31/03/2023,Seguridad Social a cargo de la empresa,642,509.06,0.0,Edward Arroyo,509.06,0.0,600
29699,29699,31/03/2023,"Organismos de la Seguridad Social, acreedores",476,0.0,509.06,Edward Arroyo,0.0,0.0,400
29700,29700,31/03/2023,BBVA,572,0.0,1354.55,Edward Arroyo,0.0,0.0,500
29701,29701,31/03/2023,Sueldos y salarios,640,1583.34,0.0,Edward Arroyo,1583.34,0.0,600
29702,29702,01/04/2023,Servicios de profesionales independientes,623,51.0,0.0,Sherri Baker,51.0,0.0,600
29703,29703,01/04/2023,Hacienda Pública. IVA soportado,472,10.71,0.0,Sherri Baker,0.0,0.0,400
29704,29704,01/04/2023,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,7.65,Sherri Baker,0.0,0.0,400
29705,29705,01/04/2023,Acreedores por prestaciones de servicios en España (euros),410,0.0,54.06,Sherri Baker,0.0,0.0,400
29706,29706,01/04/2023,Hacienda Pública. IVA soportado,472,3.73,0.0,Dawn Wyatt,0.0,0.0,400
29707,29707,01/04/2023,Acreedores por prestaciones de servicios (euros),410,0.0,21.5,Dawn Wyatt,0.0,0.0,400
29708,29708,01/04/2023,Suministros,628,17.77,0.0,Dawn Wyatt,17.77,0.0,600
29709,29709,01/04/2023,Hacienda Pública. IVA soportado,472,6.24,0.0,Zachary Robinson,0.0,0.0,400
29710,29710,01/04/2023,Acreedores por prestaciones de servicios (euros),410,0.0,35.980000000000004,Zachary Robinson,0.0,0.0,400
29711,29711,01/04/2023,Suministros,628,29.74,0.0,Zachary Robinson,29.74,0.0,600
29712,29712,01/04/2023,Acreedores por prestaciones de servicios en España (euros),410,0.0,7650.0,Noah Rhodes,0.0,0.0,400
29713,29713,01/04/2023,Servicios de profesionales independientes,623,9000.0,0.0,Noah Rhodes,9000.0,0.0,600
29714,29714,01/04/2023,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,1350.0,Noah Rhodes,0.0,0.0,400
29715,29715,01/04/2023,Servicios de profesionales independientes,623,9000.0,0.0,Allison Hill,9000.0,0.0,600
29716,29716,01/04/2023,"Hacienda Pública, acreedora por retenciones practicadas",475,0.0,1350.0,Allison Hill,0.0,0.0,400
29717,29717,01/04/2023,Acreedores por prestaciones de servicios en España (euros),410,0.0,7650.0,Allison Hill,0.0,0.0,400
29718,29718,01/04/2023,Hacienda Pública. IVA soportado,472,2.48,0.0,Holly Vega,0.0,0.0,400
29719,29719,01/04/2023,Acreedores por prestaciones de servicios (euros),410,0.0,14.27,Holly Vega,0.0,0.0,400
29720,29720,01/04/2023,Arrendamientos y cánones,621,11.79,0.0,Holly Vega,11.79,0.0,600
29721,29721,01/04/2023,Acreedores por prestaciones de servicios (euros),410,0.0,2.99,Jake Shaw,0.0,0.0,400
29722,29722,01/04/2023,Otros servicios,629,2.99,0.0,Jake Shaw,2.99,0.0,600
29723,29723,01/04/2023,Hacienda Pública. IVA soportado,472,47.25,0.0,Susan Hogan,0.0,0.0,400
29724,29724,01/04/2023,Acreedores por prestaciones de servicios (euros),410,0.0,272.25,Susan Hogan,0.0,0.0,400
29725,29725,01/04/2023,Arrendamientos y cánones,621,225.0,0.0,Susan Hogan,225.0,0.0,600
29726,29726,02/04/2023,Hacienda Pública. IVA soportado,472,15.45,0.0,Laura Benson,0.0,0.0,400
29727,29727,02/04/2023,Otros servicios,629,73.55,0.0,Laura Benson,73.55,0.0,600
29728,29728,02/04/2023,Acreedores por prestaciones de servicios (euros),410,0.0,89.0,Laura Benson,0.0,0.0,400
29729,29729,03/04/2023,Servicios de profesionales independientes,623,1534.48,0.0,Mitchell Wilson,1534.48,0.0,600
29730,29730,03/04/2023,Acreedores por prestaciones de servicios (euros),410,0.0,1534.48,Mitchell Wilson,0.0,0.0,400
29731,29731,03/04/2023,Hacienda Pública. IVA repercutido,477,0.0,322.24,Mitchell Wilson,0.0,0.0,400
29732,29732,03/04/2023,Hacienda Pública. IVA soportado,472,322.24,0.0,Mitchell Wilson,0.0,0.0,400
29733,29733,03/04/2023,Arrendamientos y cánones,621,21.68,0.0,Emily Nelson,21.68,0.0,600
29734,29734,03/04/2023,Acreedores por prestaciones de servicios (euros),410,0.0,26.22,Emily Nelson,0.0,0.0,400
29735,29735,03/04/2023,Hacienda Pública. IVA soportado,472,4.54,0.0,Emily Nelson,0.0,0.0,400
29736,29736,03/04/2023,BBVA,572,0.0,272.25,Susan Hogan,0.0,0.0,500
29737,29737,03/04/2023,Acreedores por prestaciones de servicios (euros),410,272.25,0.0,Susan Hogan,0.0,0.0,400
29738,29738,03/04/2023,BBVA,572,1005.51,0.0,Connie Lawrence,0.0,0.0,500
29739,29739,03/04/2023,Clientes (euros),430,0.0,1005.51,Connie Lawrence,0.0,0.0,400
29740,29740,03/04/2023,BBVA,572,169.49,0.0,Dorothy Brown,0.0,0.0,500
29741,29741,03/04/2023,Servicios bancarios y similares,626,0.51,0.0,Dorothy Brown,0.51,0.0,600
29742,29742,03/04/2023,Clientes (euros),430,0.0,170.0,Dorothy Brown,0.0,0.0,400
29743,29743,03/04/2023,BBVA,572,1013.37,0.0,Rebekah Greene,0.0,0.0,500
29744,29744,03/04/2023,Clientes (euros),430,0.0,1013.37,Rebekah Greene,0.0,0.0,400
29745,29745,03/04/2023,BBVA,572,0.0,7.46,Tommy Walter,0.0,0.0,500
29746,29746,03/04/2023,Servicios bancarios y similares,626,7.46,0.0,Sierra Johnson,7.46,0.0,600
29747,29747,03/04/2023,BBVA,572,769.56,0.0,Crystal Meza,0.0,0.0,500
29748,29748,03/04/2023,Clientes (euros),430,0.0,769.56,Crystal Meza,0.0,0.0,400
29749,29749,03/04/2023,BBVA,572,25.0,0.0,Wayne Weaver,0.0,0.0,500
29750,29750,03/04/2023,Clientes (euros),430,0.0,25.0,Wayne Weaver,0.0,0.0,400
29751,29751,03/04/2023,BBVA,572,25.0,0.0,Jennifer Cooper,0.0,0.0,500
29752,29752,03/04/2023,Clientes (euros),430,0.0,25.0,Jennifer Cooper,0.0,0.0,400
29753,29753,03/04/2023,Hacienda Pública. IVA repercutido,477,0.0,4.34,Jennifer Cooper,0.0,0.0,400
29754,29754,03/04/2023,Prestaciones de servicios en España,705,0.0,20.66,Jennifer Cooper,0.0,20.66,700
29755,29755,03/04/2023,Clientes (euros),430,25.0,0.0,Jennifer Cooper,0.0,0.0,400
29756,29756,04/04/2023,Transferwise,572,0.22,0.0,Cristian Santos,0.0,0.0,500
29757,29757,04/04/2023,Otros ingresos financieros,769,0.0,0.22,Cristian Santos,0.0,0.22,700
29758,29758,04/04/2023,BBVA,572,0.0,7.75,Holly Vega,0.0,0.0,500
29759,29759,04/04/2023,Acreedores por prestaciones de servicios (euros),410,7.75,0.0,Holly Vega,0.0,0.0,400
29760,29760,04/04/2023,BBVA,572,0.0,2.99,Jake Shaw,0.0,0.0,500
29761,29761,04/04/2023,Acreedores por prestaciones de servicios (euros),410,2.99,0.0,Jake Shaw,0.0,0.0,400
29762,29762,04/04/2023,BBVA,572,44.86,0.0,Mr. Joel Peters,0.0,0.0,500
29763,29763,04/04/2023,Servicios bancarios y similares,626,0.14,0.0,Mr. Joel Peters,0.14,0.0,600
29764,29764,04/04/2023,Clientes (euros),430,0.0,45.0,Mr. Joel Peters,0.0,0.0,400
29765,29765,04/04/2023,BBVA,572,65.0,0.0,Erin Watkins,0.0,0.0,500
29766,29766,04/04/2023,Clientes (euros),430,0.0,65.0,Erin Watkins,0.0,0.0,400
29767,29767,04/04/2023,BBVA,572,2960.87,0.0,Ethan Adams,0.0,0.0,500
29768,29768,04/04/2023,Clientes (euros),430,0.0,2960.87,Ethan Adams,0.0,0.0,400
29769,29769,04/04/2023,BBVA,572,1132.12,0.0,Gabrielle Davis,0.0,0.0,500
29770,29770,04/04/2023,Clientes (euros),430,0.0,1132.12,Gabrielle Davis,0.0,0.0,400
29771,29771,04/04/2023,BBVA,572,45.0,0.0,Richard Munoz,0.0,0.0,500
29772,29772,04/04/2023,Clientes (euros),430,0.0,45.0,Richard Munoz,0.0,0.0,400
29773,29773,04/04/2023,Hacienda Pública. IVA repercutido,477,0.0,7.81,Mr. Joel Peters,0.0,0.0,400
29774,29774,04/04/2023,Clientes (euros),430,45.0,0.0,Mr. Joel Peters,0.0,0.0,400
29775,29775,04/04/2023,Ventas de mercaderías en España,700,0.0,0.0,Mr. Joel Peters,0.0,0.0,700
29776,29776,04/04/2023,Prestaciones de servicios en España,705,0.0,37.19,Mr. Joel Peters,0.0,37.19,700
29777,29777,05/04/2023,BBVA,572,0.0,151.87,Michael Lewis,0.0,0.0,500
29778,29778,05/04/2023,Acreedores por prestaciones de servicios (euros),410,151.87,0.0,Michael Lewis,0.0,0.0,400
29779,29779,05/04/2023,BBVA,572,0.0,10.4,Samantha Howard,0.0,0.0,500
29780,29780,05/04/2023,Acreedores por prestaciones de servicios (euros),410,10.4,0.0,Samantha Howard,0.0,0.0,400
29781,29781,05/04/2023,Tarjeta Crédito BBVA,572,143.94,0.0,Tommy Walter,0.0,0.0,500
29782,29782,05/04/2023,BBVA,572,0.0,143.94,Tommy Walter,0.0,0.0,500
29783,29783,05/04/2023,Clientes (euros),430,90.75,0.0,Ethan Adams,0.0,0.0,400
29784,29784,05/04/2023,Hacienda Pública. IVA repercutido,477,0.0,15.75,Ethan Adams,0.0,0.0,400
29785,29785,05/04/2023,Prestaciones de servicios en España,705,0.0,75.0,Ethan Adams,0.0,75.0,700
29786,29786,06/04/2023,BBVA,572,0.0,0.99,Tommy Walter,0.0,0.0,500
29787,29787,06/04/2023,Servicios bancarios y similares,626,0.99,0.0,Sierra Johnson,0.99,0.0,600
29788,29788,06/04/2023,BBVA,572,85.0,0.0,Alison Williams,0.0,0.0,500
29789,29789,06/04/2023,Clientes (euros),430,0.0,85.0,Alison Williams,0.0,0.0,400
29790,29790,06/04/2023,BBVA,572,75.0,0.0,Toni Miller,0.0,0.0,500
29791,29791,06/04/2023,Clientes (euros),430,0.0,75.0,Toni Miller,0.0,0.0,400
29792,29792,06/04/2023,BBVA,572,90.0,0.0,Sarah Wallace,0.0,0.0,500
29793,29793,06/04/2023,Clientes (euros),430,0.0,90.0,Sarah Wallace,0.0,0.0,400
29794,29794,06/04/2023,BBVA,572,80.0,0.0,Carlos Clarke,0.0,0.0,500
29795,29795,06/04/2023,Clientes (euros),430,0.0,80.0,Carlos Clarke,0.0,0.0,400
29796,29796,06/04/2023,BBVA,572,0.0,26.22,Emily Nelson,0.0,0.0,500
29797,29797,06/04/2023,Acreedores por prestaciones de servicios (euros),410,26.22,0.0,Emily Nelson,0.0,0.0,400
29798,29798,06/04/2023,Hacienda Pública. IVA repercutido,477,0.0,29.5,Dorothy Brown,0.0,0.0,400
29799,29799,06/04/2023,Clientes (euros),430,170.0,0.0,Dorothy Brown,0.0,0.0,400
29800,29800,06/04/2023,Prestaciones de servicios en España,705,0.0,140.5,Dorothy Brown,0.0,140.5,700
29801,29801,06/04/2023,Ventas de mercaderías en España,700,0.0,0.0,Dorothy Brown,0.0,0.0,700
29802,29802,07/04/2023,Hacienda Pública. IVA repercutido,477,0.0,133.56,Crystal Meza,0.0,0.0,400
29803,29803,07/04/2023,Clientes (euros),430,769.56,0.0,Crystal Meza,0.0,0.0,400
29804,29804,07/04/2023,Prestaciones de servicios en España,705,0.0,636.0,Crystal Meza,0.0,636.0,700
29805,29805,07/04/2023,Ventas de mercaderías en España,700,0.0,0.0,Crystal Meza,0.0,0.0,700
29806,29806,10/04/2023,Hacienda Pública. IVA repercutido,477,0.0,36.79,Whitney Peters,0.0,0.0,400
29807,29807,10/04/2023,Clientes (euros),430,211.99,0.0,Whitney Peters,0.0,0.0,400
29808,29808,10/04/2023,Prestaciones de servicios en España,705,0.0,175.20000000000002,Whitney Peters,0.0,175.20000000000002,700
29809,29809,10/04/2023,BBVA,572,0.0,1.64,Tommy Walter,0.0,0.0,500
29810,29810,10/04/2023,Servicios bancarios y similares,626,1.64,0.0,Sierra Johnson,1.64,0.0,600
29811,29811,10/04/2023,BBVA,572,510.0,0.0,Dorothy Brown,0.0,0.0,500
29812,29812,10/04/2023,Clientes (euros),430,0.0,510.0,Dorothy Brown,0.0,0.0,400
29813,29813,10/04/2023,BBVA,572,35.0,0.0,David Washington,0.0,0.0,500
29814,29814,10/04/2023,Clientes (euros),430,0.0,35.0,David Washington,0.0,0.0,400
29815,29815,10/04/2023,Clientes (euros),430,35.0,0.0,David Washington,0.0,0.0,400
29816,29816,10/04/2023,Prestaciones de servicios en España,705,0.0,28.93,David Washington,0.0,28.93,700
29817,29817,10/04/2023,Hacienda Pública. IVA repercutido,477,0.0,6.07,David Washington,0.0,0.0,400
29818,29818,10/04/2023,Hacienda Pública. IVA repercutido,477,0.0,88.51,Dorothy Brown,0.0,0.0,400
29819,29819,10/04/2023,Clientes (euros),430,510.0,0.0,Dorothy Brown,0.0,0.0,400
29820,29820,10/04/2023,Prestaciones de servicios en España,705,0.0,421.49,Dorothy Brown,0.0,421.49,700
29821,29821,10/04/2023,Ventas de mercaderías en España,700,0.0,0.0,Dorothy Brown,0.0,0.0,700
29822,29822,10/04/2023,Hacienda Pública. IVA repercutido,477,0.0,14.75,Alison Williams,0.0,0.0,400
29823,29823,10/04/2023,Clientes (euros),430,85.0,0.0,Alison Williams,0.0,0.0,400
29824,29824,10/04/2023,Ventas de mercaderías en España,700,0.0,0.0,Alison Williams,0.0,0.0,700
29825,29825,10/04/2023,Prestaciones de servicios en España,705,0.0,70.25,Alison Williams,0.0,70.25,700
29826,29826,10/04/2023,Hacienda Pública. IVA repercutido,477,0.0,13.02,Toni Miller,0.0,0.0,400
29827,29827,10/04/2023,Clientes (euros),430,75.0,0.0,Toni Miller,0.0,0.0,400
29828,29828,10/04/2023,Ventas de mercaderías en España,700,0.0,0.0,Toni Miller,0.0,0.0,700
29829,29829,10/04/2023,Prestaciones de servicios en España,705,0.0,61.98,Toni Miller,0.0,61.98,700
29830,29830,10/04/2023,Hacienda Pública. IVA repercutido,477,0.0,13.88,Carlos Clarke,0.0,0.0,400
29831,29831,10/04/2023,Clientes (euros),430,80.0,0.0,Carlos Clarke,0.0,0.0,400
29832,29832,10/04/2023,Ventas de mercaderías en España,700,0.0,0.0,Carlos Clarke,0.0,0.0,700
29833,29833,10/04/2023,Prestaciones de servicios en España,705,0.0,66.12,Carlos Clarke,0.0,66.12,700
29834,29834,10/04/2023,Prestaciones de servicios en España,705,0.0,53.72,Sarah Wallace,0.0,53.72,700
29835,29835,10/04/2023,Clientes (euros),430,90.0,0.0,Sarah Wallace,0.0,0.0,400
29836,29836,10/04/2023,Hacienda Pública. IVA repercutido,477,0.0,15.62,Sarah Wallace,0.0,0.0,400
29837,29837,10/04/2023,Prestaciones de servicios en España,705,0.0,20.66,Sarah Wallace,0.0,20.66,700
29838,29838,10/04/2023,Ventas de mercaderías en España,700,0.0,0.0,Sarah Wallace,0.0,0.0,700
29839,29839,10/04/2023,Hacienda Pública. IVA repercutido,477,0.0,11.28,Erin Watkins,0.0,0.0,400
29840,29840,10/04/2023,Clientes (euros),430,65.0,0.0,Erin Watkins,0.0,0.0,400
29841,29841,10/04/2023,Ventas de mercaderías en España,700,0.0,0.0,Erin Watkins,0.0,0.0,700
29842,29842,10/04/2023,Prestaciones de servicios en España,705,0.0,53.72,Erin Watkins,0.0,53.72,700
29843,29843,10/04/2023,Hacienda Pública. IVA repercutido,477,0.0,7.81,Richard Munoz,0.0,0.0,400
29844,29844,10/04/2023,Clientes (euros),430,45.0,0.0,Richard Munoz,0.0,0.0,400
29845,29845,10/04/2023,Ventas de mercaderías en España,700,0.0,0.0,Richard Munoz,0.0,0.0,700
29846,29846,10/04/2023,Prestaciones de servicios en España,705,0.0,37.19,Richard Munoz,0.0,37.19,700
29847,29847,11/04/2023,Diferencias positivas de cambio,768,0.0,0.0,Anthony Rodriguez,0.0,0.0,700
29848,29848,11/04/2023,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Anthony Rodriguez,0.0,0.0,400
29849,29849,11/04/2023,Transferwise,572,0.0,137.76,Anthony Rodriguez,0.0,0.0,500
29850,29850,11/04/2023,Diferencias positivas de cambio,768,0.0,0.32,Anthony Rodriguez,0.0,0.32,700
29851,29851,11/04/2023,Acreedores por prestaciones de servicios (moneda extranjera),410,138.08,0.0,Anthony Rodriguez,0.0,0.0,400
29852,29852,11/04/2023,Diferencias positivas de cambio,768,0.0,0.0,Anthony Rodriguez,0.0,0.0,700
29853,29853,11/04/2023,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Anthony Rodriguez,0.0,0.0,400
29854,29854,11/04/2023,Transferwise,572,0.0,1.05,Eric Carney,0.0,0.0,500
29855,29855,11/04/2023,Acreedores por prestaciones de servicios intracomunitarios (euros),410,1.05,0.0,Eric Carney,0.0,0.0,400
29856,29856,11/04/2023,Servicios bancarios y similares,626,1.05,0.0,Eric Carney,1.05,0.0,600
29857,29857,11/04/2023,Acreedores por prestaciones de servicios intracomunitarios (euros),410,0.0,1.05,Eric Carney,0.0,0.0,400
29858,29858,11/04/2023,Diferencias positivas de cambio,768,0.0,0.0,Anthony Rodriguez,0.0,0.0,700
29859,29859,11/04/2023,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Anthony Rodriguez,0.0,0.0,400
29860,29860,11/04/2023,Diferencias positivas de cambio,768,0.0,0.0,Anthony Rodriguez,0.0,0.0,700
29861,29861,11/04/2023,Acreedores por prestaciones de servicios (moneda extranjera),410,0.0,0.0,Anthony Rodriguez,0.0,0.0,400
